pitcher,season,ground,fly,line,bip,GB_percent,FB_percent,LD_percent
ewinb102,1912,0,1,0,6,0.0,0.16666666666666666,0.0
ferrj101,1912,20,37,5,130,0.15384615384615385,0.2846153846153846,0.038461538461538464
finnh102,1912,27,32,3,171,0.15789473684210525,0.1871345029239766,0.017543859649122806
fishr101,1912,27,57,10,311,0.08681672025723473,0.1832797427652733,0.03215434083601286
flets101,1912,6,15,2,39,0.15384615384615385,0.38461538461538464,0.05128205128205128
fordr101,1912,102,305,41,1054,0.0967741935483871,0.2893738140417457,0.03889943074003795
frilj101,1912,5,21,2,84,0.05952380952380952,0.25,0.023809523809523808
froma101,1912,102,272,23,1010,0.100990099009901,0.2693069306930693,0.02277227722772277
gallb103,1912,0,5,0,6,0.0,0.8333333333333334,0.0
gardh101,1912,0,3,0,6,0.0,0.5,0.0
gasph101,1912,9,26,3,130,0.06923076923076923,0.2,0.023076923076923078
georl101,1912,15,22,5,179,0.08379888268156424,0.12290502793296089,0.027932960893854747
geyer101,1912,72,128,13,637,0.1130298273155416,0.20094191522762953,0.02040816326530612
goult101,1912,1,4,0,24,0.041666666666666664,0.16666666666666666,0.0
gregf101,1912,12,10,2,62,0.1935483870967742,0.16129032258064516,0.03225806451612903
gregv101,1912,72,171,24,827,0.08706166868198308,0.2067714631197098,0.02902055622732769
grifc101,1912,0,0,0,1,0.0,0.0,0.0
grifh101,1912,1,0,0,6,0.16666666666666666,0.0,0.0
grind101,1912,13,45,3,194,0.06701030927835051,0.23195876288659795,0.015463917525773196
groob101,1912,107,190,15,1011,0.10583580613254204,0.18793273986152326,0.01483679525222552
hagec101,1912,1,1,0,9,0.1111111111111111,0.1111111111111111,0.0
hallc103,1912,81,145,21,672,0.12053571428571429,0.21577380952380953,0.03125
hamie101,1912,87,163,29,800,0.10875,0.20375,0.03625
harmb101,1912,131,189,36,1010,0.1297029702970297,0.18712871287128713,0.03564356435643564
harrs103,1912,1,2,1,10,0.1,0.2,0.1
hartf102,1912,7,29,4,98,0.07142857142857142,0.29591836734693877,0.04081632653061224
hendc101,1912,125,268,35,893,0.13997760358342665,0.30011198208286677,0.03919372900335946
herrh101,1912,0,0,0,4,0.0,0.0,0.0
herrw101,1911,3,0,0,9,0.3333333333333333,0.0,0.0
hesso101,1912,102,224,26,902,0.1130820399113082,0.24833702882483372,0.028824833702882482
hoffr102,1912,7,9,1,52,0.1346153846153846,0.17307692307692307,0.019230769230769232
hoggb102,1912,16,36,3,113,0.1415929203539823,0.3185840707964602,0.02654867256637168
horsh101,1912,0,6,0,24,0.0,0.25,0.0
houcb101,1912,42,163,19,577,0.07279029462738301,0.2824956672443674,0.03292894280762565
hower101,1912,2,1,0,9,0.2222222222222222,0.1111111111111111,0.0
hught103,1912,72,128,13,654,0.11009174311926606,0.19571865443425077,0.019877675840978593
humpb101,1912,61,168,22,558,0.10931899641577061,0.3010752688172043,0.03942652329749104
jameb103,1912,7,5,1,50,0.14,0.1,0.02
jamel102,1912,1,0,0,22,0.045454545454545456,0.0,0.0
jensw101,1912,12,27,1,127,0.09448818897637795,0.2125984251968504,0.007874015748031496
johnw101,1912,7,5,2,42,0.16666666666666666,0.11904761904761904,0.047619047619047616
johnw102,1912,99,183,29,1025,0.09658536585365854,0.17853658536585365,0.02829268292682927
jordr101,1912,4,4,0,42,0.09523809523809523,0.09523809523809523,0.0
kahlg101,1912,87,170,26,830,0.10481927710843374,0.20481927710843373,0.03132530120481928
keatr101,1912,13,20,3,122,0.10655737704918032,0.16393442622950818,0.02459016393442623
keefb101,1912,32,44,8,247,0.12955465587044535,0.17813765182186234,0.032388663967611336
kentm101,1912,38,95,13,357,0.10644257703081232,0.2661064425770308,0.036414565826330535
kirbl101,1912,7,11,1,42,0.16666666666666666,0.2619047619047619,0.023809523809523808
knete101,1912,50,162,9,469,0.10660980810234541,0.34541577825159914,0.019189765458422176
krapg101,1912,24,41,12,199,0.12060301507537688,0.20603015075376885,0.06030150753768844
krauh101,1912,0,6,4,43,0.0,0.13953488372093023,0.09302325581395349
krohr101,1912,3,1,0,21,0.14285714285714285,0.047619047619047616,0.0
lafie101,1912,3,1,1,8,0.375,0.125,0.125
lakej101,1912,82,141,16,808,0.10148514851485149,0.1745049504950495,0.019801980198019802
lamlf101,1912,0,1,0,12,0.0,0.08333333333333333,0.0
langf101,1912,63,128,20,539,0.11688311688311688,0.23747680890538034,0.03710575139146568
lavej101,1912,134,210,36,846,0.15839243498817968,0.24822695035460993,0.0425531914893617
leifl101,1912,43,86,10,341,0.12609970674486803,0.25219941348973607,0.02932551319648094
lowdg101,1912,10,12,1,50,0.2,0.24,0.02
lowdl101,1912,6,15,1,58,0.10344827586206896,0.25862068965517243,0.017241379310344827
maddl101,1912,9,8,0,49,0.1836734693877551,0.16326530612244897,0.0
marqr102,1912,119,346,42,1021,0.11655239960822723,0.3388834476003918,0.04113614103819784
marsr101,1912,2,0,0,20,0.1,0.0,0.0
martd101,1912,2,2,0,12,0.16666666666666666,0.16666666666666666,0.0
mathc102,1912,200,261,58,1187,0.16849199663016007,0.21988205560235888,0.04886267902274642
matta101,1912,3,6,1,31,0.0967741935483871,0.1935483870967742,0.03225806451612903
mayee101,1912,6,27,2,81,0.07407407407407407,0.3333333333333333,0.024691358024691357
mccog101,1912,66,123,11,605,0.10909090909090909,0.20330578512396694,0.01818181818181818
mcgrh101,1912,7,9,0,70,0.1,0.12857142857142856,0.0
mcinh101,1912,8,23,5,81,0.09876543209876543,0.2839506172839506,0.06172839506172839
mctib101,1912,14,28,4,120,0.11666666666666667,0.23333333333333334,0.03333333333333333
mitcr101,1912,16,54,13,233,0.06866952789699571,0.2317596566523605,0.055793991416309016
mitcw101,1912,54,119,14,542,0.0996309963099631,0.21955719557195572,0.025830258302583026
mogrg101,1912,24,54,3,225,0.10666666666666667,0.24,0.013333333333333334
moore103,1912,75,210,24,611,0.12274959083469722,0.3436988543371522,0.03927986906710311
moorg103,1912,5,13,4,51,0.09803921568627451,0.2549019607843137,0.0784313725490196
morah102,1912,7,17,1,57,0.12280701754385964,0.2982456140350877,0.017543859649122806
morgc102,1912,45,56,10,307,0.1465798045602606,0.18241042345276873,0.03257328990228013
moroj101,1912,11,19,2,82,0.13414634146341464,0.23170731707317074,0.024390243902439025
mullg102,1912,80,171,24,783,0.10217113665389528,0.21839080459770116,0.03065134099616858
mussp101,1912,7,22,3,64,0.109375,0.34375,0.046875
napib101,1912,7,14,2,97,0.07216494845360824,0.14432989690721648,0.020618556701030927
nehej101,1912,0,0,0,3,0.0,0.0,0.0
nelsr104,1912,21,30,4,142,0.14788732394366197,0.2112676056338028,0.028169014084507043
nichf102,1912,3,4,1,15,0.2,0.26666666666666666,0.06666666666666667
obrib101,1912,90,226,33,949,0.09483667017913593,0.23814541622760801,0.03477344573234984
otoom101,1912,140,241,36,860,0.16279069767441862,0.2802325581395349,0.04186046511627907
packg101,1912,5,8,1,32,0.15625,0.25,0.03125
papel101,1912,21,35,3,188,0.11170212765957446,0.18617021276595744,0.015957446808510637
pearg101,1912,4,4,1,44,0.09090909090909091,0.09090909090909091,0.022727272727272728
peltb101,1912,24,70,4,290,0.08275862068965517,0.2413793103448276,0.013793103448275862
pennh101,1912,19,29,4,149,0.12751677852348994,0.19463087248322147,0.026845637583892617
perdh101,1912,87,236,23,894,0.09731543624161074,0.2639821029082774,0.025727069351230425
pernh101,1912,2,6,2,34,0.058823529411764705,0.17647058823529413,0.058823529411764705
perrp101,1912,10,10,2,95,0.10526315789473684,0.10526315789473684,0.021052631578947368
peter102,1912,38,69,14,407,0.09336609336609336,0.16953316953316952,0.0343980343980344
plane101,1912,94,220,28,874,0.10755148741418764,0.2517162471395881,0.032036613272311214
poweb102,1912,0,1,0,7,0.0,0.14285714285714285,0.0
powej105,1912,71,181,19,864,0.08217592592592593,0.20949074074074073,0.02199074074074074
proub101,1912,1,3,1,13,0.07692307692307693,0.23076923076923078,0.07692307692307693
quinj102,1912,42,65,14,394,0.1065989847715736,0.1649746192893401,0.03553299492385787
ragap101,1912,72,251,27,709,0.10155148095909731,0.3540197461212976,0.0380818053596615
reddp101,1912,7,16,0,90,0.07777777777777778,0.17777777777777778,0.0
remna101,1912,0,2,0,11,0.0,0.18181818181818182,0.0
reule101,1912,59,132,19,555,0.1063063063063063,0.23783783783783785,0.03423423423423423
richl102,1912,123,239,21,827,0.1487303506650544,0.2889963724304716,0.02539298669891173
ritth101,1912,3,7,0,24,0.125,0.2916666666666667,0.0
rixee101,1912,63,141,22,534,0.11797752808988764,0.2640449438202247,0.04119850187265917
robih102,1912,74,196,30,570,0.12982456140350876,0.34385964912280703,0.05263157894736842
ruckn101,1912,128,233,33,971,0.13182286302780638,0.2399588053553038,0.03398558187435633
russl101,1912,5,17,1,60,0.08333333333333333,0.2833333333333333,0.016666666666666666
salls101,1912,96,250,28,1005,0.0955223880597015,0.24875621890547264,0.027860696517412936
salmr101,1912,3,4,0,19,0.15789473684210525,0.21052631578947367,0.0
schab102,1912,6,15,6,76,0.07894736842105263,0.19736842105263158,0.07894736842105263
schag101,1912,0,0,0,4,0.0,0.0,0.0
schua102,1912,2,16,0,53,0.03773584905660377,0.3018867924528302,0.0
scotj104,1912,13,29,1,118,0.11016949152542373,0.2457627118644068,0.00847457627118644
seatt102,1912,117,197,25,844,0.1386255924170616,0.2334123222748815,0.02962085308056872
sheag102,1912,3,16,1,62,0.04838709677419355,0.25806451612903225,0.016129032258064516
shore101,1912,1,1,0,10,0.1,0.1,0.0
shult101,1912,34,50,4,216,0.1574074074074074,0.23148148148148148,0.018518518518518517
smitc107,1912,38,76,2,314,0.12101910828025478,0.24203821656050956,0.006369426751592357
smitd101,1912,0,0,0,11,0.0,0.0,0.0
smitf106,1912,14,16,2,92,0.15217391304347827,0.17391304347826086,0.021739130434782608
smith105,1912,3,0,0,17,0.17647058823529413,0.0,0.0
smits102,1912,2,1,0,14,0.14285714285714285,0.07142857142857142,0.0
sommr101,1912,0,0,0,11,0.0,0.0,0.0
spenh101,1912,1,0,0,7,0.14285714285714285,0.0,0.0
stace101,1912,53,141,15,494,0.10728744939271255,0.2854251012145749,0.030364372469635626
steeb101,1912,42,76,14,505,0.08316831683168317,0.1504950495049505,0.027722772277227723
steeb102,1912,93,114,26,732,0.12704918032786885,0.1557377049180328,0.03551912568306011
suggg101,1912,124,252,36,1081,0.1147086031452359,0.23311748381128586,0.03330249768732655
summe101,1912,7,15,3,62,0.11290322580645161,0.24193548387096775,0.04838709677419355
taylb107,1912,1,8,2,24,0.041666666666666664,0.3333333333333333,0.08333333333333333
taylw101,1912,5,14,1,64,0.078125,0.21875,0.015625
tesrj101,1912,133,254,38,838,0.15871121718377088,0.3031026252983294,0.045346062052505964
thomt104,1912,10,34,3,119,0.08403361344537816,0.2857142857142857,0.025210084033613446
tompc101,1912,1,4,0,14,0.07142857142857142,0.2857142857142857,0.0
tonef101,1912,10,24,1,80,0.125,0.3,0.0125
trava101,1912,1,3,2,44,0.022727272727272728,0.06818181818181818,0.045454545454545456
troyb101,1912,5,1,0,25,0.2,0.04,0.0
tylel101,1912,89,209,19,834,0.10671462829736211,0.25059952038369304,0.022781774580335732
vandb102,1912,7,6,1,45,0.15555555555555556,0.13333333333333333,0.022222222222222223
vaugh101,1912,48,79,15,468,0.10256410256410256,0.16880341880341881,0.03205128205128205
vernj101,1912,3,4,0,13,0.23076923076923078,0.3076923076923077,0.0
walkd102,1912,23,45,4,218,0.10550458715596331,0.20642201834862386,0.01834862385321101
walkr102,1912,0,4,0,9,0.0,0.4444444444444444,0.0
wallh102,1912,2,6,0,16,0.125,0.375,0.0
walse101,1912,125,238,32,1205,0.1037344398340249,0.1975103734439834,0.026556016597510373
warhj101,1912,52,299,23,893,0.05823068309070549,0.3348264277715566,0.025755879059350503
warne101,1912,25,38,6,152,0.16447368421052633,0.25,0.039473684210526314
weilc101,1912,7,29,0,167,0.041916167664670656,0.17365269461077845,0.0
wheac101,1912,14,30,6,127,0.11023622047244094,0.23622047244094488,0.047244094488188976
whitd104,1912,69,123,16,609,0.11330049261083744,0.2019704433497537,0.026272577996715927
whits102,1912,4,7,0,24,0.16666666666666666,0.2916666666666667,0.0
wille103,1912,108,195,28,1025,0.10536585365853658,0.1902439024390244,0.027317073170731707
willj103,1912,58,105,9,459,0.12636165577342048,0.22875816993464052,0.0196078431372549
wilth102,1912,52,140,9,462,0.11255411255411256,0.30303030303030304,0.01948051948051948
wolfe102,1912,0,2,2,22,0.0,0.09090909090909091,0.09090909090909091
woodg103,1912,17,30,4,172,0.09883720930232558,0.1744186046511628,0.023255813953488372
woodj108,1912,135,172,28,1073,0.12581547064305684,0.1602982292637465,0.0260950605778192
workr101,1912,82,94,20,595,0.13781512605042018,0.15798319327731092,0.03361344537815126
yinge101,1912,98,138,21,598,0.16387959866220736,0.23076923076923078,0.03511705685618729
zackg101,1912,1,0,0,4,0.25,0.0,0.0
adamb104,1913,97,165,51,1026,0.09454191033138401,0.1608187134502924,0.049707602339181284
adamw101,1913,3,3,1,35,0.08571428571428572,0.08571428571428572,0.02857142857142857
alexg102,1913,107,176,33,989,0.10819009100101112,0.17795753286147623,0.033367037411526794
allef101,1913,61,145,23,561,0.10873440285204991,0.25846702317290554,0.040998217468805706
allim102,1913,19,27,7,177,0.10734463276836158,0.15254237288135594,0.03954802259887006
altrn101,1913,6,4,0,35,0.17142857142857143,0.11428571428571428,0.0
amesr101,1913,80,107,24,747,0.107095046854083,0.14323962516733602,0.0321285140562249
andef101,1913,29,25,2,210,0.1380952380952381,0.11904761904761904,0.009523809523809525
barts101,1913,1,0,0,7,0.14285714285714285,0.0,0.0
baskj101,1913,0,0,2,20,0.0,0.0,0.1
baumg101,1913,76,115,37,883,0.08607021517553794,0.13023782559456398,0.04190260475651189
bedih101,1913,98,152,36,874,0.11212814645308924,0.17391304347826086,0.041189931350114416
bendc101,1913,84,141,43,813,0.1033210332103321,0.17343173431734318,0.05289052890528905
bentr102,1913,41,67,10,482,0.08506224066390042,0.13900414937759337,0.02074688796680498
benzj101,1913,52,78,20,498,0.10441767068273092,0.1566265060240964,0.040160642570281124
betth102,1913,0,4,0,8,0.0,0.5,0.0
blanf102,1913,88,101,21,769,0.11443433029908973,0.13133940182054615,0.027308192457737322
boarc101,1913,3,11,0,33,0.09090909090909091,0.3333333333333333,0.0
boehg101,1913,7,5,3,33,0.21212121212121213,0.15151515151515152,0.09090909090909091
boehj101,1913,108,101,20,757,0.142668428005284,0.1334214002642008,0.026420079260237782
brena101,1913,68,130,24,693,0.09812409812409813,0.18759018759018758,0.03463203463203463
brenl101,1913,1,1,0,8,0.125,0.125,0.0
browb102,1913,7,6,1,47,0.14893617021276595,0.1276595744680851,0.02127659574468085
browb103,1913,79,157,30,805,0.09813664596273292,0.19503105590062111,0.037267080745341616
browc104,1913,6,2,1,48,0.125,0.041666666666666664,0.020833333333333332
browe101,1913,2,7,4,34,0.058823529411764705,0.20588235294117646,0.11764705882352941
browm102,1913,72,92,15,612,0.11764705882352941,0.1503267973856209,0.024509803921568627
burks101,1913,17,12,7,248,0.06854838709677419,0.04838709677419355,0.028225806451612902
bushj102,1913,69,100,24,717,0.09623430962343096,0.1394700139470014,0.03347280334728033
caldr101,1913,51,173,21,517,0.09864603481624758,0.3346228239845261,0.04061895551257253
camnh101,1913,72,157,41,840,0.08571428571428572,0.1869047619047619,0.04880952380952381
cashc101,1913,6,5,0,25,0.24,0.2,0.0
catht101,1913,0,1,0,2,0.0,0.5,0.0
chalg101,1913,53,87,12,409,0.1295843520782396,0.21271393643031786,0.029339853300733496
chane101,1913,1,1,0,5,0.2,0.2,0.0
chenl101,1913,107,225,32,1007,0.10625620655412116,0.2234359483614697,0.031777557100297914
cicoe101,1913,115,177,38,880,0.13068181818181818,0.20113636363636364,0.04318181818181818
clarg101,1913,10,12,1,70,0.14285714285714285,0.17142857142857143,0.014285714285714285
claua101,1913,5,15,4,45,0.1111111111111111,0.3333333333333333,0.08888888888888889
cocrg101,1913,6,9,1,33,0.18181818181818182,0.2727272727272727,0.030303030303030304
collr103,1913,89,177,46,854,0.10421545667447307,0.20725995316159251,0.053864168618266976
comsr101,1913,36,40,4,227,0.15859030837004406,0.1762114537444934,0.01762114537444934
conzj101,1913,2,6,2,45,0.044444444444444446,0.13333333333333333,0.044444444444444446
coomj101,1913,2,8,0,23,0.08695652173913043,0.34782608695652173,0.0
coopw101,1913,37,52,15,328,0.11280487804878049,0.15853658536585366,0.04573170731707317
cotte101,1913,5,9,3,41,0.12195121951219512,0.21951219512195122,0.07317073170731707
crand101,1913,46,84,12,356,0.12921348314606743,0.23595505617977527,0.033707865168539325
craws102,1913,3,4,2,69,0.043478260869565216,0.057971014492753624,0.028985507246376812
culln101,1913,50,34,15,342,0.14619883040935672,0.09941520467836257,0.043859649122807015
curtc101,1913,58,133,14,522,0.1111111111111111,0.2547892720306513,0.02681992337164751
dashl101,1913,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
daush101,1913,144,153,27,732,0.19672131147540983,0.20901639344262296,0.036885245901639344
davii103,1913,3,12,0,26,0.11538461538461539,0.46153846153846156,0.0
demaa101,1913,63,200,21,686,0.09183673469387756,0.2915451895043732,0.030612244897959183
dickw101,1913,54,70,11,434,0.12442396313364056,0.16129032258064516,0.02534562211981567
doakb101,1913,27,38,10,289,0.09342560553633218,0.1314878892733564,0.03460207612456748
droht101,1913,0,0,0,7,0.0,0.0,0.0
dubuj101,1913,121,167,40,861,0.140534262485482,0.19396051103368175,0.04645760743321719
duffb101,1913,6,2,1,43,0.13953488372093023,0.046511627906976744,0.023255813953488372
eayre101,1913,3,1,1,25,0.12,0.04,0.04
eldeh101,1913,1,5,2,14,0.07142857142857142,0.35714285714285715,0.14285714285714285
engej101,1913,56,81,11,527,0.1062618595825427,0.15370018975332067,0.020872865275142316
falkc101,1913,89,109,31,854,0.10421545667447307,0.12763466042154567,0.03629976580796253
ferrj101,1913,1,2,0,16,0.0625,0.125,0.0
finnh102,1913,6,3,0,25,0.24,0.12,0.0
fishr101,1913,84,166,23,856,0.09813084112149532,0.1939252336448598,0.026869158878504672
fordr101,1913,65,218,32,831,0.07821901323706378,0.26233453670276774,0.03850782190132371
fostr103,1913,16,30,7,220,0.07272727272727272,0.13636363636363635,0.031818181818181815
froma101,1913,50,136,23,570,0.08771929824561403,0.23859649122807017,0.04035087719298246
gallb103,1913,46,47,11,309,0.1488673139158576,0.15210355987055016,0.03559870550161812
gansj101,1913,2,6,1,33,0.06060606060606061,0.18181818181818182,0.030303030303030304
gateb101,1913,8,2,1,97,0.08247422680412371,0.020618556701030927,0.010309278350515464
gervl101,1913,2,13,4,61,0.03278688524590164,0.21311475409836064,0.06557377049180328
geyer101,1913,31,35,6,285,0.10877192982456141,0.12280701754385964,0.021052631578947368
glavl101,1913,0,1,0,5,0.0,0.2,0.0
gregd101,1913,1,2,0,5,0.2,0.4,0.0
gregv101,1913,88,143,40,879,0.10011376564277588,0.1626848691695108,0.04550625711035267
grind101,1913,67,144,30,828,0.08091787439613526,0.17391304347826086,0.036231884057971016
groob101,1913,103,127,29,838,0.12291169451073986,0.1515513126491647,0.034606205250596656
grovc101,1913,5,3,0,36,0.1388888888888889,0.08333333333333333,0.0
haisj101,1913,2,3,0,13,0.15384615384615385,0.23076923076923078,0.0
